IDCLIENTE;MES;VLVENDA;QTVENDA;QTPARCELAS;QTESTABEL
27536;2020-01;49912,49699;1952;1952;1
27536;2020-02;56576,03964;2087;2087;1
27536;2020-03;7428,526447;222;222;1
27550;2019-01;67105,52569;270;389;1
27550;2019-02;104237,5176;436;604;1
27550;2019-03;60997,16944;308;392;1
27550;2019-04;73601,43403;350;477;1
27550;2019-05;98376,17257;467;623;1
27550;2019-06;100816,3514;537;691;1
27550;2019-07;107295,0419;500;636;1
27550;2019-08;107395,7325;596;753;1
27550;2019-09;88137,67923;470;580;1
27550;2019-10;111115,5024;579;683;1
27550;2019-11;129343,8352;694;838;1
27550;2019-12;175239,7365;869;1102;1
27550;2020-01;109290,2964;549;675;1
27550;2020-02;73904,41824;346;467;1
27550;2020-03;57461,74532;308;382;1
27550;2020-04;25224,34763;141;169;1
27550;2020-05;62730,50679;268;343;1
27550;2020-06;46348,52806;214;280;1
27550;2020-07;101122,8035;447;586;1
27550;2020-08;82657,01134;339;454;1
27550;2020-09;92564,35146;449;589;1
27550;2020-10;134602,7649;645;821;1
27550;2020-11;98209,77462;443;532;1
27550;2020-12;171766,2477;714;930;1
27550;2021-01;91414,83669;459;522;1
27550;2021-02;74828,5809;338;411;1
27550;2021-03;60844,46053;329;369;1
27550;2021-04;88361,26697;405;500;1
27550;2021-05;88448,81602;387;498;1
27550;2021-06;164637,9664;771;928;1
27553;2019-05;470,7298292;20;20;1
27553;2019-09;351,8978566;3;3;1
27553;2019-10;1668,484883;69;69;1
27553;2019-11;4228,727838;115;115;1
27553;2019-12;4384,264564;112;112;1
27553;2020-01;5140,95127;114;114;1
27553;2020-02;3743,193847;119;119;1
27553;2020-03;3937,630702;80;80;1
27553;2020-04;3045,617476;58;58;1
27553;2020-05;2731,620401;71;71;1
27553;2020-06;2641,041255;83;83;1
27553;2020-07;2985,444006;94;95;1
27553;2020-08;3971,927454;107;108;1
27553;2020-09;4219,744343;114;114;1
27553;2020-10;4022,10745;88;88;1
27553;2020-11;695,1577371;24;24;1
27553;2020-12;1146,591657;13;15;1
27553;2021-01;1577,427325;55;55;1
27553;2021-02;996,6895485;24;24;1
27553;2021-03;954,2970197;40;40;1
27553;2021-04;2329,149188;73;73;1
27553;2021-05;2105,486737;74;75;1
27553;2021-06;3566,022313;110;110;1
27554;2019-05;1412,853047;15;15;1
27554;2019-06;4863,882743;54;54;1
27554;2019-07;5584,351822;54;54;1
27554;2019-08;5993,01885;68;69;1
27554;2019-09;6544,289463;65;68;1
27554;2019-10;6539,818772;72;73;1
27554;2019-11;7404,725566;80;82;1
27554;2019-12;9851,569241;87;89;1
27554;2020-01;4865,602239;52;52;1
27554;2020-02;5536,205917;61;63;1
27554;2020-03;4130,804022;36;36;1
27554;2020-04;2609,049522;21;22;1
27554;2020-05;3934,781408;33;34;1
27554;2020-06;2795,901487;30;31;1
27554;2020-07;4165,193954;34;36;1
27554;2020-08;4752,115463;37;38;1
27554;2020-09;4560,105008;40;42;1
27554;2020-10;5582,632326;50;50;1
27554;2020-11;3870,586868;44;46;1
27554;2020-12;7574,898414;58;61;1
27554;2021-01;4572,141485;41;42;1
27554;2021-02;4062,024157;38;38;1
27554;2021-03;3655,649792;30;31;1
27554;2021-04;4404,089349;38;41;1
27554;2021-05;1777,959494;18;19;1
27554;2021-06;5156,770332;37;40;1
27563;2019-05;3153,861585;45;45;1
27563;2019-06;15599,75625;170;170;1
27563;2019-07;14570,84804;141;141;1
27563;2019-08;13735,2069;163;163;1
27563;2019-09;21211,92917;202;202;1
27563;2019-10;24227,13174;197;197;1
27563;2019-11;25387,45011;263;263;1
27563;2019-12;49148,86512;791;791;1
27563;2020-01;43908,15589;723;723;1
27563;2020-02;36509,91816;711;711;1
27563;2020-03;30192,36876;687;687;1
27563;2020-04;33970,52702;617;617;1
27563;2020-05;39725,83355;657;657;1
27563;2020-06;45493,16781;691;691;1
27563;2020-07;55899,03708;727;727;1
27563;2020-08;59662,62603;709;709;1
27563;2020-09;49820,68208;641;641;1
27563;2020-10;43395,47372;494;494;1
27563;2020-11;45931,53576;762;762;1
27563;2020-12;63982,10391;968;968;1
27563;2021-01;48349,70095;626;626;1
27563;2021-02;49945,09395;728;728;1
27563;2021-03;62696,40715;730;732;1
27563;2021-04;55162,73213;489;496;1
27563;2021-05;47203,68342;524;533;1
27563;2021-06;60248,87067;678;678;1
27568;2019-05;6486,929902;341;341;3
27568;2019-06;27258,6753;1417;1417;3
27568;2019-07;25155,66556;1287;1287;3
27568;2019-08;35067,99847;1846;1846;3
27568;2019-09;35098,13068;1874;1874;3
27568;2019-10;49667,87345;2652;2652;3
27568;2019-11;49769,47257;2665;2665;3
27568;2019-12;41553,45651;2203;2203;3
27568;2020-01;49416,32875;2629;2629;3
27568;2020-02;46315,73628;2415;2415;3
27568;2020-03;33669,78405;1735;1735;3
27568;2020-04;7232,906602;314;314;3
27568;2020-05;12715,22157;559;559;3
27568;2020-06;13707,49947;630;630;3
27568;2020-07;14536,52374;623;623;3
27568;2020-08;17106,25571;789;789;3
27568;2020-09;20797,53359;898;898;3
27568;2020-10;26778,49171;1171;1171;3
27568;2020-11;29221,19412;1323;1323;3
27568;2020-12;36343,22072;1647;1647;3
27568;2021-01;37814,95651;1786;1786;3
27568;2021-02;34824,12992;1589;1589;3
27568;2021-03;31819,92374;1357;1357;3
27568;2021-04;36364,0516;1535;1535;3
27568;2021-05;31394,57709;1358;1358;3
27568;2021-06;26876,07388;1153;1153;3
27574;2019-05;353,5120021;3;4;1
27574;2019-06;2651,273734;5;18;1
27574;2019-07;1329,967281;11;16;1
27574;2019-08;2425,031709;11;18;1
27574;2019-09;1465,182241;7;15;1
27574;2019-10;1776,353402;14;18;1
27576;2019-01;50730,74223;1706;1781;1
27576;2019-02;48843,92513;1583;1658;1
27576;2019-03;45740,89;1484;1539;1
27576;2019-04;49935,93299;1580;1656;1
27576;2019-05;48237,86411;1571;1637;1
27576;2019-06;52065,86248;1667;1734;1
27576;2019-07;50153,47162;1614;1679;1
27576;2019-08;51747,61894;1620;1723;1
27576;2019-09;54685,18784;1792;1871;1
27576;2019-10;57231,52344;1875;1973;1
27576;2019-11;54963,19133;1853;1931;1
27576;2019-12;60027,39106;2009;2090;1
27576;2020-01;55551,61088;1842;1930;1
27576;2020-02;52906,73455;1792;1875;1
27576;2020-03;86871,00522;2672;2792;1
27576;2020-04;66623,70137;2178;2271;1
27576;2020-05;65535,3521;2128;2218;1
27576;2020-06;74317,62362;2233;2336;1
27576;2020-07;59447,04504;1885;1931;1
27576;2020-08;52194,93863;1725;1749;1
27576;2020-09;43547,73917;1447;1456;1
27583;2019-01;22760,67487;1296;1296;1
27583;2019-02;15468,35304;830;830;1
27583;2019-03;27051,87887;1460;1460;1
27583;2019-04;23342,71921;1211;1213;1
27583;2019-05;40028,22467;2197;2197;1
27583;2019-06;39279,76002;2260;2260;1
27583;2019-07;49230,79053;2776;2777;1
27583;2019-08;49222,95899;2712;2712;1
27583;2019-09;42751,14197;2402;2402;1
27583;2019-10;50747,49949;2792;2792;1
27583;2019-11;44043,09566;2535;2535;1
27583;2019-12;59554,26114;3126;3126;1
27583;2020-01;47376,24082;2615;2615;1
27583;2020-02;43343,57817;2394;2394;1
27583;2020-03;28092,59062;1575;1575;1
27583;2020-04;8725,132869;536;536;1
27583;2020-05;12976,06466;800;800;1
27583;2020-06;17536,23199;1083;1083;1
27583;2020-07;34314,1095;2050;2050;1
27583;2020-08;33737,55728;2048;2048;1
27583;2020-09;37074,22663;2188;2188;1
27583;2020-10;41776,26538;2416;2416;1
27583;2020-11;42821,17404;2410;2410;1
27583;2020-12;60114,78882;3244;3244;1
27583;2021-01;46152,49184;2613;2613;1
27583;2021-02;43390,96904;2536;2536;1
27583;2021-03;48374,69236;2782;2782;1
27583;2021-04;40445,25437;2276;2276;1
27583;2021-05;53043,84867;3028;3029;1
27583;2021-06;59713,01055;3307;3307;1
27591;2019-01;1804,94739;135;135;1
27591;2019-02;1435,510244;110;110;1
27591;2019-03;1643,687531;126;126;1
27591;2019-04;1552,147922;125;125;1
27591;2019-05;1663,019566;129;129;1
27591;2019-06;1668,568955;129;129;1
27591;2019-07;1905,070164;146;146;1
27591;2019-08;1971,344939;146;146;1
27591;2019-09;1876,079928;138;138;1
27591;2019-10;1860,989223;145;145;1
27591;2019-11;1845,707929;145;145;1
27591;2019-12;2154,349708;152;152;1
27591;2020-01;1892,193556;141;141;1
27591;2020-02;1856,928803;131;131;1
27591;2020-03;2209,306826;142;142;1
27591;2020-04;2236,351723;156;156;1
27591;2020-05;2382,541722;148;148;1
27591;2020-06;2755,265024;148;148;1
27591;2020-07;3645,224303;193;193;1
27591;2020-08;3411,969793;194;194;1
27591;2020-09;3733,420431;189;189;1
27591;2020-10;3294,641977;176;176;1
27591;2020-11;3159,485242;170;170;1
27591;2020-12;4614,549377;214;214;1
27591;2021-01;4514,238994;220;220;1
27591;2021-02;2958,822039;181;181;1
27591;2021-03;3682,350268;213;213;1
27591;2021-04;3361,236136;199;199;1
27591;2021-05;3629,923653;198;198;1
27591;2021-06;3253,954398;176;176;1
27594;2019-05;7801,478959;34;50;1
27594;2019-06;15673,93243;70;99;1
27594;2019-07;25321,50785;87;132;1
27594;2019-08;22352,82156;83;129;1
27594;2019-09;21326,15813;71;111;1
27594;2019-10;19525,96187;81;113;1
27594;2019-11;24219,21745;71;104;1
27594;2019-12;30185,2149;87;144;1
27594;2020-01;16442,77607;78;98;1
27594;2020-02;24543,9837;83;137;1
27594;2020-03;12304,88965;48;75;1
27594;2020-04;22578,45367;86;131;1
27594;2020-05;16229,37504;60;86;1
27594;2020-06;20987,92423;67;94;1
27594;2020-07;32468,66717;91;136;1
27594;2020-08;23194,96595;76;120;1
27594;2020-09;33507,91673;93;141;1
27594;2020-10;22186,11655;94;109;1
27594;2020-11;35831,53932;87;129;1
27594;2020-12;25177,15913;78;120;1
27594;2021-01;36023,29417;83;146;1
27594;2021-02;20454,49511;62;110;1
27594;2021-03;27597,24683;86;136;1
27594;2021-04;19757,85031;88;119;1
27594;2021-05;15300,05823;64;83;1
27594;2021-06;17483,4581;43;83;1
27601;2019-01;3423,216226;41;41;1
27601;2019-02;3633,946977;39;39;1
27601;2019-03;4817,146149;54;54;1
27601;2019-04;6141,934829;52;52;1
27601;2019-05;16351,44471;149;149;1
27601;2019-06;56532,05042;451;451;1
27601;2019-07;34932,98541;319;322;1
27601;2019-08;24239,03772;206;206;1
27601;2019-09;19880,21003;168;168;1
27601;2019-10;37322,74725;400;400;1
27601;2019-11;52922,88569;448;448;1
27601;2019-12;47420,51247;363;363;1
27601;2020-01;39552,73096;348;348;1
27601;2020-02;31586,19812;261;261;1
27601;2020-03;23069,84236;224;224;1
27601;2020-04;13871,60737;192;192;1
27601;2020-05;15542,82695;189;189;1
27601;2020-06;8872,207595;112;112;1
27601;2020-07;3298,090377;42;42;1
27601;2020-08;5790,084086;66;66;1
27601;2020-09;7134,041242;80;80;1
27601;2020-10;8449,449822;83;83;1
27601;2020-11;3764,564114;49;49;1
27601;2020-12;1197,866425;15;15;1
27601;2021-01;357,7503062;3;3;1
27601;2021-02;6290,026105;50;50;1
27601;2021-03;0;0;0;0
27601;2021-04;0;0;0;0
27607;2019-01;2517,453211;23;23;1
27607;2019-02;2086,669353;26;36;1
27607;2019-03;787,6568358;18;20;1
27607;2019-04;3211,344426;22;32;1
27607;2019-05;2372,32145;36;45;1
27607;2019-06;3927,396094;22;53;1
27607;2019-07;1837,908648;32;35;1
27607;2019-08;958,6638086;26;27;1
27607;2019-09;2572,790299;36;37;1
27607;2019-10;1835,602936;29;31;1
27607;2019-11;1906,311438;26;31;1
27607;2019-12;1966,259949;31;33;1
27607;2020-01;2149,435958;24;31;1
27607;2020-02;1758,540918;27;31;1
27607;2020-03;1523,307057;28;28;1
27607;2020-04;2782,981566;51;54;1
27607;2020-05;2431,245201;33;35;1
27607;2020-06;5748,818902;79;88;1
27607;2020-07;12630,81839;118;138;1
27607;2020-08;11137,69054;83;94;1
27607;2020-09;10360,1276;83;102;1
27607;2020-10;7213,804255;72;86;1
27607;2020-11;10183,0233;61;85;1
27607;2020-12;5932,878767;59;65;1
27607;2021-01;6736,009492;56;82;1
27607;2021-02;4319,597704;54;60;1
27607;2021-03;10273,86835;65;97;1
27607;2021-04;6476,16856;61;81;1
27607;2021-05;4334,738546;45;58;1
27607;2021-06;5652,619474;68;85;1
27611;2019-05;33527,33008;3053;3053;1
27611;2019-06;67828,00014;6386;6386;1
27611;2019-07;51294,25937;3996;3996;1
27611;2019-08;111670,7708;10249;10249;1
27611;2019-09;89413,16838;8344;8344;1
27611;2019-10;83412,31007;7731;7731;1
27611;2019-11;36387,67606;3343;3343;1
27611;2019-12;12445,14979;922;922;1
27611;2020-01;35363,58362;2582;2582;1
27611;2020-02;30560,61132;2417;2417;1
27611;2020-03;36482,38796;3193;3193;1
27611;2020-04;0;0;0;0
27611;2021-02;4773,543855;289;289;1
27611;2021-03;5065,82182;292;292;1
27611;2021-04;7794,030592;393;393;1
27611;2021-05;7427,483607;429;429;1
27611;2021-06;11033,63129;589;589;1
27613;2019-05;45868,55029;494;811;3
27613;2019-06;185107,5555;2107;3339;3
27613;2019-07;162593,9562;1869;2866;3
27613;2019-08;125745,7105;1495;2350;3
27613;2019-09;104119,9222;1243;1843;3
27613;2019-10;127159,5936;1556;2254;3
27613;2019-11;134162,2613;1728;2472;3
27613;2019-12;363713,3109;4429;6222;3
27613;2020-01;62074,73067;787;1124;3
27613;2020-02;59139,04775;838;1144;3
27613;2020-03;50398,05031;635;935;3
27613;2020-04;21606,21722;292;391;3
27613;2020-05;93792,87166;1171;1643;3
27613;2020-06;90741,62229;994;1473;3
27613;2020-07;93692,62538;1019;1431;3
27613;2020-08;105262,7921;1178;1671;3
27613;2020-09;78835,45123;946;1284;3
27613;2020-10;89411,96895;1090;1513;3
27613;2020-11;96235,48216;1080;1505;3
27613;2020-12;287931,1566;3250;4351;3
27613;2021-01;37082,28872;510;650;3
27613;2021-02;41096,29733;524;698;3
27613;2021-03;35212,94766;447;606;3
27613;2021-04;59034,3634;717;951;3
27613;2021-05;95984,89245;1110;1567;3
27613;2021-06;94937,21749;1067;1541;3
27622;2019-05;18392,39936;335;335;1
27622;2019-06;67404,88637;1139;1139;1
27622;2019-07;28428,93797;499;499;1
27622;2019-08;19380,59404;347;347;1
27622;2019-09;37989,45754;654;654;1
27622;2019-10;33680,14496;638;638;1
27622;2019-11;31584,58739;614;614;1
27622;2019-12;1388,017393;24;24;1
27625;2019-05;393,7069941;1;2;1
27625;2019-06;1898,219773;6;8;1
27625;2019-07;2127,325282;10;12;1
27625;2019-08;3362,096469;15;17;1
27625;2019-09;3379,342579;13;16;1
27625;2019-10;5007,785893;16;20;1
27625;2019-11;3541,474315;15;18;1
27625;2019-12;4230,769547;18;20;1
27625;2020-01;5234,123831;22;27;1
27625;2020-02;1696,426779;7;9;1
27625;2020-03;1107,679373;4;6;1
27625;2020-04;576,7589544;2;3;1
27625;2020-05;1468,628783;5;7;1
27625;2020-06;86,4412035;0;1;1
27625;2020-07;164,165647;0;1;1
27625;2020-08;18,88631337;0;0;1
27625;2020-09;325,4257073;1;2;1
27625;2020-10;91,52598017;1;1;1
27625;2020-11;3,63198334;0;0;1
27625;2020-12;28,32947005;0;0;1
27625;2021-01;0,145279334;0;0;1
27628;2019-06;25223,14851;631;631;1
27628;2019-07;28773,46875;710;710;1
27628;2019-08;31398,81465;762;762;1
27628;2019-09;25096,00171;627;627;1
27628;2019-10;27971,03119;745;745;1
27628;2019-11;22745,64485;577;577;1
27628;2019-12;24333,24486;628;628;1
27628;2020-01;29070,88816;727;727;1
27628;2020-02;32141,74354;740;740;1
27628;2020-03;18625,04767;461;461;1
27628;2020-04;28496,49693;88;102;1
27628;2020-05;14875,92734;305;305;1
27628;2020-06;21457,69489;447;447;1
27628;2020-07;17151,1858;373;373;1
27628;2020-08;33359,93625;745;745;1
27628;2020-09;13385,11256;307;307;1
27628;2020-10;373,0135063;9;9;1
27628;2021-03;3533,094706;68;68;1
27628;2021-04;9958,840994;231;231;1
27628;2021-05;15464,73102;379;379;1
27628;2021-06;9995,77057;242;242;1
27630;2019-05;2135,661973;6;6;1
27630;2019-06;2650,509056;6;6;1
27630;2019-07;3096,709861;7;7;1
27630;2019-08;2883,143664;9;9;1
27630;2019-09;2810,683704;6;6;1
27630;2019-10;3070,014087;9;9;1
27630;2019-11;2295,836621;5;5;1
27630;2019-12;1914,468412;4;4;1
27630;2020-01;1868,704227;5;5;1
27630;2020-02;1819,126359;5;5;1
27630;2020-03;2448,383905;5;5;1
27630;2020-04;2734,410062;7;7;1
27630;2020-05;2421,68813;7;7;1
27630;2020-06;3432,313886;10;10;1
27630;2020-07;2269,140847;6;6;1
27630;2020-08;2231,004026;6;6;1
27630;2020-09;2879,329982;8;8;1
27630;2020-10;3298,835012;9;9;1
27630;2020-11;3058,57304;8;8;1
27630;2020-12;1868,704227;5;5;1
27630;2021-01;2269,140847;6;6;1
27630;2021-02;5991,294572;8;8;1
27630;2021-03;4591,673243;9;9;1
27630;2021-04;4080,639842;10;10;1
27630;2021-05;5430,683304;12;12;1
27630;2021-06;4412,430184;10;10;1
27636;2019-04;7,099418747;1;1;1
27636;2019-05;19958,64562;551;551;1
27636;2019-06;34563,69766;841;841;1
27636;2019-07;41167,52018;955;955;1
27636;2019-08;40641,68753;1055;1055;1
27636;2019-09;39364,5234;987;987;1
27636;2019-10;39918,14317;1041;1041;1
27636;2019-11;33850,85922;888;888;1
27636;2019-12;27680,47041;666;666;1
27636;2020-01;20340,88543;486;486;1
27636;2020-02;29478,28462;742;742;1
27636;2020-03;19513,29198;492;492;1
27636;2020-04;4057,594691;85;85;1
27636;2020-05;4224,998986;94;94;1
27636;2020-06;5821,338788;127;127;1
27636;2020-07;12243,08252;243;243;1
27636;2020-08;16303,78676;301;301;1
27636;2020-09;16673,91495;329;329;1
27636;2020-10;17575,58373;339;339;1
27636;2020-11;16276,53209;291;291;1
27636;2020-12;13168,47045;265;265;1
27636;2021-01;14613,35836;287;287;1
27636;2021-02;23326,2762;494;494;1
27636;2021-03;25495,36161;586;586;1
27636;2021-04;22009,99427;498;498;1
27636;2021-05;24932,13632;554;554;1
27636;2021-06;33188,30597;623;623;1
27637;2019-01;1055,131914;164;164;1
27637;2019-02;323,8744217;48;48;1
27637;2019-03;175,7665839;29;29;1
27637;2019-04;663,2242535;105;105;1
27637;2019-05;1289,56308;192;192;1
27637;2019-06;1591,802098;243;243;1
27637;2019-07;1882,942123;283;283;1
27637;2019-08;1718,755476;269;269;1
27637;2019-09;1735,900881;270;270;1
27637;2019-10;2031,280672;303;303;1
27637;2019-11;1809,923743;275;275;1
27637;2019-12;2262,002709;339;339;1
27637;2020-01;2325,460763;364;364;1
27637;2020-02;2064,277725;307;307;1
27637;2020-03;1352,084092;204;204;1
27637;2020-04;1,153556942;0;0;1
27637;2020-07;760,8240443;126;126;1
27637;2020-08;1019,389396;161;161;1
27637;2020-09;1450,127558;214;214;1
27637;2020-10;1686,615605;247;247;1
27637;2020-11;1713,617711;250;250;1
27637;2020-12;2450,811585;337;337;1
27637;2021-01;2238,060191;319;319;1
27637;2021-02;2063,91391;289;289;1
27637;2021-03;2218,946639;310;310;1
27637;2021-04;1476,064842;220;220;1
27637;2021-05;2230,515928;321;321;1
27637;2021-06;2136,540081;311;311;1
27638;2019-05;2169,68779;7;9;1
27638;2019-06;16112,92463;38;53;1
27638;2019-07;16060,50645;33;48;1
27638;2019-08;16226,26125;29;52;1
27638;2019-09;23461,03312;46;70;1
27638;2019-10;22341,47988;52;74;1
27638;2019-11;11995,97216;30;42;1
27638;2019-12;8960,675984;21;28;1
27638;2020-01;14124,57542;23;40;1
27638;2020-02;7397,339075;12;19;1
27638;2020-03;6424,769262;11;16;1
27638;2020-08;1568,295386;4;6;1
27638;2020-09;2098,852406;6;8;1
27638;2020-10;2134,270098;9;9;1
27638;2020-11;7041,04418;25;26;1
27638;2020-12;12370,69133;25;38;1
27638;2021-01;13237,00807;20;38;1
27638;2021-02;0;0;0;0
27642;2019-05;128,0229433;2;3;1
27642;2019-08;46,78659636;2;2;1
27642;2019-09;11,20736812;0;0;1
27642;2019-10;5,595489543;0;0;1
27642;2019-11;57,46268661;1;1;1
27642;2019-12;28,40083111;0;0;1
27642;2020-01;11,88068429;0;0;1
27642;2020-02;60,47963472;1;1;1
27642;2020-03;14,6599914;0;0;1
27642;2020-04;151,595838;2;2;1
27642;2020-05;33,45138525;1;1;1
27642;2020-06;119,3613386;1;2;1
27642;2020-07;88,60868101;1;1;1
27642;2020-08;73,12240912;1;1;1
27642;2020-09;230,6852215;2;2;1
27642;2020-10;211,9675783;2;3;1
27642;2020-11;165,8816131;2;2;1
27642;2020-12;82,38084788;1;1;1
27642;2021-01;181,0769797;2;2;1
27642;2021-02;207,4442047;2;3;1
27642;2021-03;403,7001619;4;4;1
27642;2021-04;392,8492552;3;3;1
27642;2021-05;195,7793094;2;3;1
27642;2021-06;289,4112295;3;3;1
27645;2019-05;849,6335707;26;26;1
27645;2019-06;1234,988166;46;46;1
27645;2019-07;1204,184042;41;41;1
27645;2019-08;2195,873331;64;64;1
27645;2019-09;1941,444898;65;65;1
27645;2019-10;1602,188145;68;68;1
27645;2019-11;2263,281886;78;78;1
27645;2019-12;3836,399405;130;130;1
27645;2020-01;1311,899553;37;37;1
27645;2020-02;1645,59781;47;47;1
27645;2020-03;702,1920769;27;27;1
27645;2020-04;36,42856928;2;2;1
27645;2020-05;605,4679447;34;34;1
27645;2020-06;2061,354558;76;76;1
27645;2020-07;2718,014064;97;97;1
27645;2020-08;2598,057298;103;103;1
27645;2020-09;3267,648946;97;97;1
27645;2020-10;3002,373592;104;104;1
27645;2020-11;3101,453019;105;105;1
27645;2020-12;4416,021908;153;153;1
27645;2021-01;2445,035324;95;95;1
27645;2021-02;2904,864361;90;91;1
27645;2021-03;2070,85425;63;63;1
27645;2021-04;2048,950003;69;69;1
27645;2021-05;2539,746464;98;98;1
27645;2021-06;2836,717813;109;109;1
27647;2019-03;1237,035251;31;33;1
27647;2019-04;2500,606274;37;39;1
27647;2019-05;3071,125371;62;64;1
27647;2019-06;6194,502799;144;149;1
27647;2019-07;12120,60407;235;255;1
27647;2019-08;7994,291531;180;186;1
27647;2019-09;5827,723798;128;133;1
27647;2019-10;8197,992604;140;147;1
