IDCLIENTE;NOMEFANTASIA;FLSITUACAO;SGUF;IDSEGMENTACAO;IDMOEDA;
27687;Camacho Ltda.;HABILITADO;SP;5256;5758;
27689;Pedrosa e Galindo;HABILITADO;SP;4478;5758;
27690;Cortês-Queirós;HABILITADO;RJ;3809;5758;
27694;Galhardo Comercial Ltda.;HABILITADO;RJ;5919;5758;
27697;Ferreira S.A.;HABILITADO;SP;5587;5758;
27699;Marés Comercial Ltda.;HABILITADO;SC;9122;5758;
27700;Grego Ltda.;HABILITADO;SP;3298;5758;
27702;Zambrano e Filhos;HABILITADO;SC;9122;5758;
27705;Maia e Gonçalves;HABILITADO;SC;5256;5758;
27706;Fontes Comercial Ltda.;HABILITADO;RJ;5256;5758;
27711;Matias e da Cruz;HABILITADO;RJ;2319;5758;
27714;Valência e Lira e Filhos;HABILITADO;RJ;1639;5758;
27719;Caldeira e Filhos;HABILITADO;PR;2736;5758;
27732;Ortega Comercial Ltda.;HABILITADO;SP;5587;5758;
27735;Franco Comercial Ltda.;HABILITADO;RJ;2319;5758;
27736;Teles-Delgado;HABILITADO;MG;2736;5758;
27739;Fonseca Comercial Ltda.;HABILITADO;MG;1107;5758;
27751;Valência e de Souza;HABILITADO;MG;1107;5758;
27754;Lovato S.A.;HABILITADO;SP;5587;5758;
27760;Quintana e Perez;HABILITADO;SP;3809;5758;
27768;Saraiva e Zambrano;HABILITADO;PR;3298;5758;
27773;Pereira Comercial Ltda.;HABILITADO;SC;5256;5758;
27777;Carrara e Oliveira;HABILITADO;SP;2736;5758;
27779;Duarte e Associados;HABILITADO;SP;2736;5758;
27780;Velasques e Lovato;HABILITADO;SC;8211;5758;
27781;Rosa-de Aguiar;HABILITADO;SC;3298;5758;
27782;Ramos e Correia;HABILITADO;SP;5256;5758;
27785;Branco e Rosa;HABILITADO;PR;4474;5758;
27793;Vega e Esteves;HABILITADO;SP;5256;5758;
27800;Delatorre Comercial Ltda.;HABILITADO;SP;2736;5758;
27802;Marés-Godói;HABILITADO;RJ;9122;5758;
27806;Santacruz e Oliveira;HABILITADO;SP;1107;5758;
27811;Pontes e Leal Ltda.;HABILITADO;SP;3809;5758;
27821;Burgos e Feliciano e Associados;HABILITADO;SP;4474;5758;
27828;Burgos e Sanches e Filhos;HABILITADO;PR;4478;5758;
27830;Faria e Carmona;HABILITADO;SP;4478;5758;
27832;Corona e Furtado e Associados;HABILITADO;SC;7736;5758;
27834;Padilha Comercial Ltda.;HABILITADO;RJ;1401;5758;
27836;Godói Comercial Ltda.;HABILITADO;RJ;4478;5758;
27838;Zambrano e Esteves;HABILITADO;PR;2319;5758;
27841;de Oliveira Comercial Ltda.;HABILITADO;PR;4474;5758;
27844;de Aguiar Comercial Ltda.;HABILITADO;SP;5256;5758;
27847;Gusmão e Caldeira e Filhos;HABILITADO;MG;5256;5758;
27849;Santacruz e Garcia S.A.;HABILITADO;SP;1107;5758;
27855;Ferreira Ltda.;HABILITADO;SP;5256;5758;
27861;Urias e Filhos;HABILITADO;MG;7736;5758;
27865;Cordeiro e Feliciano S.A.;HABILITADO;MG;5256;5758;
27871;Saraiva e Pacheco;HABILITADO;SC;5919;5758;
27878;Salas e Padilha;HABILITADO;RJ;8211;5758;
27881;Zamana-Rivera;HABILITADO;PE;4478;5758;
27882;Corona e Serrano;HABILITADO;RJ;3809;5758;
27898;Matias e Delvalle;HABILITADO;SP;1269;5758;
27903;Ferraz Comercial Ltda.;HABILITADO;SP;2319;5758;
27907;Lovato e Madeira Ltda.;HABILITADO;RJ;4478;5758;
27910;Rosa e Pacheco;HABILITADO;SP;5256;5758;
27911;Grego-Mendonça;HABILITADO;PR;2319;5758;
27914;Salas e Marinho;HABILITADO;PR;8211;5758;
27918;Azevedo Comercial Ltda.;HABILITADO;PR;5256;5758;
27920;Quintana e Godói;HABILITADO;SP;5256;5758;
27921;Furtado e Vasques;HABILITADO;RJ;5256;5758;
27922;Carmona e Cruz;HABILITADO;SC;5256;5758;
27923;Abreu e Rocha;HABILITADO;MG;5587;5758;
27927;Salas Ltda.;HABILITADO;RJ;3809;5758;
27933;Mascarenhas e Santacruz;HABILITADO;SP;4478;5758;
27938;Domingues e Associados;HABILITADO;MG;5587;5758;
27939;Perez e Saraiva Ltda.;HABILITADO;SP;1107;5758;
27943;Gomes Comercial Ltda.;HABILITADO;SP;2736;5758;
27945;Queirós e Rivera;HABILITADO;RJ;7981;5758;
27947;Azevedo e Santiago e Filhos;HABILITADO;SC;5919;5758;
27948;Lozano e Filhos;HABILITADO;SC;2319;5758;
27950;Leal Comercial Ltda.;HABILITADO;RJ;5256;5758;
27955;Ferreira e da Silva Ltda.;HABILITADO;SC;8211;5758;
27957;Camacho e Gil;HABILITADO;SC;2736;5758;
27962;D'ávila-Benites;HABILITADO;SC;4478;5758;
27964;Soto-Urias;HABILITADO;SP;5919;5758;
27969;Cordeiro-Rosa;HABILITADO;SC;1107;5758;
27971;Montenegro S.A.;HABILITADO;SP;5256;5758;
27974;Padilha e Salazar S.A.;HABILITADO;SP;3809;5758;
27975;Quintana Comercial Ltda.;HABILITADO;RJ;1107;5758;
27978;Dominato e Rosa S.A.;HABILITADO;SC;3809;5758;
27979;Furtado e Ferraz S.A.;HABILITADO;SC;4478;5758;
27988;da Cruz Comercial Ltda.;HABILITADO;SC;7230;5758;
27990;Pacheco Comercial Ltda.;HABILITADO;PR;4474;5758;
27994;Ferminiano e Associados;HABILITADO;PR;4474;5758;
28000;da Silva e Galhardo Ltda.;HABILITADO;PR;3897;5758;
28002;Paes-Santiago;HABILITADO;SP;9470;5758;
28003;Rosa S.A.;HABILITADO;SP;4478;5758;
28013;Matos-Casanova;HABILITADO;SP;7736;5758;
28025;Delgado Comercial Ltda.;HABILITADO;MG;4478;5758;
28028;Sandoval Comercial Ltda.;HABILITADO;PR;1107;5758;
28029;Galhardo S.A.;HABILITADO;SC;7981;5758;
28035;Feliciano e Filhos;HABILITADO;SP;8211;5758;
28038;Perez e Perez;HABILITADO;SP;4474;5758;
28040;Zambrano e Associados;HABILITADO;PR;2324;5758;
28049;Delvalle Ltda.;HABILITADO;SC;4478;5758;
28050;Toledo e Associados;HABILITADO;SC;4474;5758;
28052;Abreu e Salgado Ltda.;HABILITADO;SC;5256;5758;
28054;Flores e Vasques Ltda.;HABILITADO;SP;5256;5758;
28059;Abreu e Santiago;HABILITADO;SP;7788;5758;
28063;Feliciano e Urias;HABILITADO;SP;5256;5758;
28066;Rezende Comercial Ltda.;HABILITADO;SP;4478;5758;
28067;Martines e Benites;HABILITADO;SP;1107;5758;
28084;das Neves-Zamana;HABILITADO;SP;5256;5758;
28091;Bezerra e Filhos;HABILITADO;SP;2736;5758;
28092;Mendonça-Gonçalves;HABILITADO;SP;1107;5758;
28098;Padilha e Garcia;HABILITADO;PE;4478;5758;
28101;Santana e Filhos;HABILITADO;PE;5256;5758;
28103;Oliveira-Carmona;HABILITADO;SC;3809;5758;
28113;Carmona-Fidalgo;HABILITADO;SP;1269;5758;
28115;Cervantes e Gusmão Ltda.;HABILITADO;PR;5256;5758;
28121;Godói-Tamoio;HABILITADO;RJ;3809;5758;
28123;Galindo Comercial Ltda.;HABILITADO;SP;5256;5758;
28124;Ferraz Comercial Ltda.;HABILITADO;SP;8211;5758;
28127;Correia Comercial Ltda.;HABILITADO;SP;9122;5758;
28128;Reis e Ferreira e Filhos;HABILITADO;PR;1107;5758;
28133;Galhardo Comercial Ltda.;HABILITADO;RS;2736;5758;
28134;Galvão S.A.;HABILITADO;SP;7736;5758;
28138;Toledo e Balestero;HABILITADO;SP;4478;5758;
28139;Ferraz e Madeira;HABILITADO;CE;7981;5758;
28141;Camacho Comercial Ltda.;HABILITADO;SP;3809;5758;
28145;Azevedo e Pedrosa Ltda.;HABILITADO;PE;1107;5758;
28150;Galhardo Comercial Ltda.;HABILITADO;BA;2736;5758;
28151;Vega-das Dores;HABILITADO;RJ;2736;5758;
28152;Domingues e Jimenes S.A.;HABILITADO;SP;5256;5758;
28158;Domingues Comercial Ltda.;HABILITADO;SP;2736;5758;
28161;Galindo e Leal;HABILITADO;SP;5256;5758;
28164;Ramos e Rios Ltda.;HABILITADO;SP;9470;5758;
28165;Toledo e Burgos Ltda.;HABILITADO;MG;7788;5758;
28170;Vila S.A.;HABILITADO;SC;8211;5758;
28171;de Oliveira Ltda.;HABILITADO;MG;2736;5758;
28172;Pedrosa e Serra;HABILITADO;MG;5256;5758;
28173;Cervantes-Paz;HABILITADO;SC;1107;5758;
28180;Galindo Comercial Ltda.;HABILITADO;SP;7788;5758;
28181;Gonçalves-Valência;HABILITADO;SP;4474;5758;
28185;Rosa-Lovato;HABILITADO;PE;9122;5758;
28189;Santacruz Comercial Ltda.;HABILITADO;SP;5256;5758;
28191;Montenegro Comercial Ltda.;HABILITADO;PE;8007;5758;
28195;Romero S.A.;HABILITADO;RJ;7981;5758;
28199;Velasques-Mascarenhas;HABILITADO;RJ;7736;5758;
282;Santana e Prado;HABILITADO;SC;9417;5758;
28200;Abreu-Valência;HABILITADO;SP;5919;5758;
28206;Medina Comercial Ltda.;HABILITADO;SP;9122;5758;
28210;Valentin e Fernandes S.A.;HABILITADO;RJ;7736;5758;
28211;Santiago Comercial Ltda.;HABILITADO;PE;5256;5758;
28217;Salazar-Carmona;HABILITADO;SP;8007;5758;
28218;Ferminiano e Serrano;HABILITADO;RJ;2736;5758;
28223;Chaves e Campos;HABILITADO;RJ;5256;5758;
28225;Quintana Comercial Ltda.;HABILITADO;SP;3298;5758;
28229;Jimenes e Garcia;HABILITADO;SP;8211;5758;
28231;das Dores-Galhardo;HABILITADO;SP;4478;5758;
28234;Martines Comercial Ltda.;HABILITADO;RJ;7736;5758;
28238;Domingues Comercial Ltda.;HABILITADO;RJ;1639;5758;
28243;Beltrão e Rico;HABILITADO;RJ;5256;5758;
28246;Valdez e Associados;HABILITADO;RJ;5256;5758;
28254;das Dores e Quintana;HABILITADO;SP;5256;5758;
28255;Medina Comercial Ltda.;HABILITADO;SP;7981;5758;
28258;Urias-Serra;HABILITADO;SP;7736;5758;
28275;Assunção e Lozano;HABILITADO;SP;7981;5758;
28279;Martines e Grego Ltda.;HABILITADO;RJ;2736;5758;
28286;Reis e Filhos;HABILITADO;RJ;3809;5758;
28287;Dias-Oliveira;HABILITADO;PR;1639;5758;
28292;Carrara e Rezende Ltda.;HABILITADO;SC;5256;5758;
28294;das Neves-D'ávila;HABILITADO;SP;5919;5758;
28298;Ávila Comercial Ltda.;HABILITADO;SC;5256;5758;
28302;Salazar e Filhos;HABILITADO;RJ;1107;5758;
28305;Uchoa-Dominato;HABILITADO;SP;4478;5758;
28308;Serna e Filhos;HABILITADO;SP;5919;5758;
28319;Mendes e Associados;HABILITADO;PE;5919;5758;
28323;Gomes e Filhos;HABILITADO;SP;1107;5758;
28325;Ortiz-Marés;HABILITADO;SP;5587;5758;
28326;Soto e da Cruz;HABILITADO;SC;7736;5758;
28330;Queirós-Reis;HABILITADO;SC;5256;5758;
28335;Galvão-Galhardo;HABILITADO;SP;4478;5758;
28337;Rios e Ferminiano;HABILITADO;SP;5256;5758;
28340;Toledo Comercial Ltda.;HABILITADO;SP;5256;5758;
28349;Ferminiano Comercial Ltda.;HABILITADO;SC;4478;5758;
28357;Maia e de Aguiar e Filhos;HABILITADO;SP;3809;5758;
28369;Godói e Aguiar;HABILITADO;SP;3809;5758;
28372;Jimenes e Perez e Filhos;HABILITADO;SC;5919;5758;
28377;Ferreira e Pena Ltda.;HABILITADO;SC;5256;5758;
28379;Serra e Domingues e Filhos;HABILITADO;SC;1107;5758;
28382;Paes Comercial Ltda.;HABILITADO;SP;5587;5758;
28385;Fernandes e Filhos;HABILITADO;SP;1107;5758;
28392;Padilha e Casanova;HABILITADO;SC;5919;5758;
28393;Paz e Filhos;HABILITADO;SC;8211;5758;
28394;Delvalle e Faria;HABILITADO;SP;5256;5758;
28395;Mendes e Carmona e Associados;HABILITADO;SP;2319;5758;
28398;Serra Comercial Ltda.;HABILITADO;SP;5930;5758;
28402;Bittencourt e Associados;HABILITADO;SC;5256;5758;
28410;Padilha e Mendes e Filhos;HABILITADO;SC;7230;5758;
28414;da Rosa Comercial Ltda.;HABILITADO;SP;5256;5758;
28415;Lovato e Batista;HABILITADO;SP;5256;5758;
28421;Roque-Verdara;HABILITADO;SP;5256;5758;
28428;Verdugo e Paes e Associados;HABILITADO;RJ;7230;5758;
28429;Balestero Ltda.;HABILITADO;SP;4478;5758;
28433;de Aguiar e Abreu Ltda.;HABILITADO;SC;5256;5758;
28434;Gomes e Associados;HABILITADO;RJ;3298;5758;
28435;Bezerra-Rosa;HABILITADO;SC;5256;5758;
28436;Gomes Ltda.;HABILITADO;SC;3809;5758;
28438;Feliciano-Bonilha;HABILITADO;SP;5256;5758;
28439;das Neves e Maldonado;HABILITADO;SC;5256;5758;
28447;Marin Ltda.;HABILITADO;PR;4478;5758;
28450;Velasques e Burgos Ltda.;HABILITADO;PR;2324;5758;
28453;Rico e Aragão;HABILITADO;GO;1107;5758;
28454;Vega e Paes e Filhos;HABILITADO;SP;2736;5758;
28456;das Neves Comercial Ltda.;HABILITADO;PR;2736;5758;
28458;Marques-Casanova;HABILITADO;SC;4478;5758;
28459;D'ávila e Associados;HABILITADO;SP;4478;5758;
28461;Salazar e Filhos;HABILITADO;PR;2736;5758;
28463;Meireles-Camacho;HABILITADO;MG;4478;5758;
28465;Brito Comercial Ltda.;HABILITADO;SP;9122;5758;
28469;Batista e Associados;HABILITADO;SP;4478;5758;
2847;Faria-Rico;HABILITADO;SP;3897;5758;
28471;Brito-Prado;HABILITADO;RJ;2319;5758;
28474;Faria e Associados;HABILITADO;MG;5256;5758;
28480;Gomes e Filhos;HABILITADO;PR;5256;5758;
28488;Dominato-Fontes;HABILITADO;SP;3809;5758;
28493;Vasques Comercial Ltda.;HABILITADO;SP;4478;5758;
28495;Rodrigues e Delgado;HABILITADO;RJ;7736;5758;
28500;Fontes-Ávila;HABILITADO;MG;5256;5758;
28506;Delgado-da Cruz;HABILITADO;MG;3809;5758;
28512;Ferminiano e Zambrano;HABILITADO;SC;2736;5758;
28514;Neves Ltda.;HABILITADO;SC;2736;5758;
28515;Sanches-Solano;HABILITADO;SP;7183;5758;
28519;Padilha e Burgos;HABILITADO;SP;5256;5758;
28524;Rezende e Associados;HABILITADO;MG;5256;5758;
28535;Assunção e Associados;HABILITADO;SC;1639;5758;
28539;Salazar e Batista;HABILITADO;PR;4474;5758;
28542;Fernandes-Faria;HABILITADO;SP;5919;5758;
28545;Toledo e Dias e Filhos;HABILITADO;SP;1639;5758;
28547;Paes e Vega;HABILITADO;SC;5919;5758;
28550;Camacho-Ortega;HABILITADO;RS;8007;5758;
28555;Valência Comercial Ltda.;HABILITADO;PB;4478;5758;
28560;de Souza e Escobar;HABILITADO;SP;2319;5758;
28563;Salgado Comercial Ltda.;HABILITADO;SP;5256;5758;
28568;Pedrosa e Estrada;HABILITADO;RJ;5256;5758;
28571;Marés e Feliciano e Associados;HABILITADO;SC;5256;5758;
28573;Domingues-Ferreira;HABILITADO;SP;5587;5758;
28578;Ortega e Associados;HABILITADO;SP;4478;5758;
28581;Abreu e Lozano S.A.;HABILITADO;SP;8211;5758;
28582;Sales e Chaves e Associados;HABILITADO;SP;2319;5758;
28584;Pereira Comercial Ltda.;HABILITADO;SP;6730;5758;
28590;Garcia e Caldeira;HABILITADO;SC;5256;5758;
28592;Gil Comercial Ltda.;HABILITADO;PR;4478;5758;
28602;das Neves e Gil S.A.;HABILITADO;SP;7183;5758;
28604;Pedrosa S.A.;HABILITADO;SP;5083;5758;
28605;de Aguiar e Lovato e Associados;HABILITADO;SP;4474;5758;
28607;Lutero e Delatorre;HABILITADO;PR;5587;5758;
28609;Oliveira e Queirós;HABILITADO;SP;2319;5758;
28610;Valentin e Pereira;HABILITADO;MG;9274;5758;
28613;Batista-Mendonça;HABILITADO;RJ;9122;5758;
28625;Mendonça Comercial Ltda.;HABILITADO;SP;1107;5758;
28626;Assunção e Quintana;HABILITADO;PE;5919;5758;
28628;Camacho e Filhos;HABILITADO;RJ;5256;5758;
28631;Zamana e Queirós e Associados;HABILITADO;SP;5256;5758;
28634;Pedrosa e Delatorre S.A.;HABILITADO;SP;5256;5758;
28637;Duarte Comercial Ltda.;HABILITADO;SP;3809;5758;
28639;Sanches Comercial Ltda.;HABILITADO;RJ;7736;5758;
28640;Queirós-Perez;HABILITADO;SP;5256;5758;
28643;Queirós e Filhos;HABILITADO;SP;8211;5758;
28652;Queirós-Guerra;HABILITADO;SP;4474;5758;
28653;Espinoza-Ferreira;HABILITADO;RJ;5919;5758;
28654;Ramos Ltda.;HABILITADO;SP;5919;5758;
28656;Rocha Comercial Ltda.;HABILITADO;MG;8211;5758;
28657;Bittencourt e Soares;HABILITADO;RJ;8211;5758;
28660;Carrara Ltda.;HABILITADO;PB;4478;5758;
28667;Dominato-Cordeiro;HABILITADO;MG;9122;5758;
28670;Gil Comercial Ltda.;HABILITADO;SC;1639;5758;
28675;Lozano S.A.;HABILITADO;MG;3809;5758;
28676;Matias S.A.;HABILITADO;MG;9122;5758;
28678;Lozano e Sales e Filhos;HABILITADO;SP;5256;5758;
2868;Maldonado e Verdugo Ltda.;HABILITADO;PR;4478;5758;
28680;Rico e Saraiva S.A.;HABILITADO;SP;5919;5758;
28685;Rosa-Pedrosa;HABILITADO;GO;5256;5758;
28686;Pontes Comercial Ltda.;HABILITADO;SC;5256;5758;
28689;Galhardo e Delgado;HABILITADO;MS;4478;5758;
28690;Sepúlveda-Aguiar;HABILITADO;GO;4474;5758;
28692;Faro e Queirós Ltda.;HABILITADO;GO;8211;5758;
28694;Salas Comercial Ltda.;HABILITADO;MG;2319;5758;
28698;Vega e Bittencourt e Filhos;HABILITADO;SC;7230;5758;
28700;Salazar-Ferreira;HABILITADO;MT;7230;5758;
28701;Abreu e Carmona;HABILITADO;SP;7230;5758;
28702;da Rosa S.A.;HABILITADO;PR;9122;5758;
28709;Valdez e Camacho S.A.;HABILITADO;MG;5256;5758;
28713;Valdez Comercial Ltda.;HABILITADO;SP;4478;5758;
28722;Dominato e Zamana;HABILITADO;SC;5256;5758;
28727;Ortiz e Branco;HABILITADO;SP;7230;5758;
28739;Lozano e Queirós;HABILITADO;SP;5226;5758;
28754;Serra Ltda.;HABILITADO;SP;5256;5758;
28755;Fontes-Balestero;HABILITADO;SP;3809;5758;
28758;D'ávila e Filhos;HABILITADO;SP;5256;5758;
28765;Cortês-Soares;HABILITADO;SP;3298;5758;
28766;Pereira e Carmona;HABILITADO;SP;9470;5758;
28768;Lozano e de Oliveira e Filhos;HABILITADO;SP;4474;5758;
28778;Brito Comercial Ltda.;HABILITADO;SP;3809;5758;
28783;D'ávila Ltda.;HABILITADO;SP;3809;5758;
28786;Leon-Zaragoça;HABILITADO;SP;2319;5758;
28787;Furtado S.A.;HABILITADO;SP;9470;5758;
28794;Ferminiano e Padrão;HABILITADO;SP;5919;5758;
28797;Ferminiano Comercial Ltda.;HABILITADO;SP;5919;5758;
28800;Pacheco Comercial Ltda.;HABILITADO;SP;2319;5758;
28802;Paes Comercial Ltda.;HABILITADO;SP;1107;5758;
28803;Rodrigues e Galindo;HABILITADO;SP;1107;5758;
28804;Lozano Comercial Ltda.;HABILITADO;SP;3809;5758;
28806;Velasques e Madeira e Associados;HABILITADO;SP;5256;5758;
28807;Ortega e Associados;HABILITADO;SP;5256;5758;
28809;Leon Comercial Ltda.;HABILITADO;SC;3809;5758;
28811;Marques Comercial Ltda.;HABILITADO;SC;5256;5758;
28812;Barros-Rosa;HABILITADO;PR;2319;5758;
28820;Corona Comercial Ltda.;HABILITADO;SP;1107;5758;
28822;Godói e Lutero S.A.;HABILITADO;SP;2736;5758;
28824;Maldonado-Maia;HABILITADO;SP;8211;5758;
28825;Branco e Cortês e Filhos;HABILITADO;SP;1107;5758;
28826;Assunção-Ferminiano;HABILITADO;RJ;4474;5758;
28828;Balestero e Delvalle;HABILITADO;MA;8211;5758;
28836;Espinoza Comercial Ltda.;HABILITADO;SP;5256;5758;
28837;Aranda e Filhos;HABILITADO;SP;5919;5758;
28838;Pontes-Mendonça;HABILITADO;SP;5256;5758;
28845;Valentin e Filhos;HABILITADO;SP;5256;5758;
28847;Barreto e Abreu S.A.;HABILITADO;MG;5256;5758;
28849;Delvalle e Velasques S.A.;HABILITADO;SP;5256;5758;
28850;Madeira S.A.;HABILITADO;SP;1107;5758;
28851;Gonçalves S.A.;HABILITADO;PE;4478;5758;
28854;Marinho Comercial Ltda.;HABILITADO;SP;3809;5758;
28859;Oliveira Comercial Ltda.;HABILITADO;SP;3809;5758;
28860;Bonilha e Urias Ltda.;HABILITADO;SP;4474;5758;
28861;Franco-Rico;HABILITADO;RJ;1639;5758;
28865;Galindo-Uchoa;HABILITADO;SP;3809;5758;
28869;Aguiar e Reis;HABILITADO;RS;8211;5758;
28871;Salazar S.A.;HABILITADO;SP;9122;5758;
28872;Campos Comercial Ltda.;HABILITADO;SP;3809;5758;
28883;Soares-de Souza;HABILITADO;SP;5226;5758;
28886;Rocha e Tamoio S.A.;HABILITADO;SP;5256;5758;
28893;Vale e Padrão;HABILITADO;SP;5256;5758;
28899;Maia e Rosa e Associados;HABILITADO;SP;7788;5758;
28900;Galhardo Comercial Ltda.;HABILITADO;SP;2319;5758;
28904;de Oliveira S.A.;HABILITADO;SP;4478;5758;
28909;Queirós S.A.;HABILITADO;SP;5256;5758;
28912;Zambrano e Lozano Ltda.;HABILITADO;SP;5256;5758;
28916;Lozano e Bonilha;HABILITADO;SP;8211;5758;
28917;Montenegro-Montenegro;HABILITADO;DF;8211;5758;
28922;da Silva e Carmona Ltda.;HABILITADO;BA;7981;5758;
28951;Solano e Paes e Associados;HABILITADO;SP;5256;5758;
28952;Teles e Queirós;HABILITADO;SP;3809;5758;
28961;Caldeira e Prado;HABILITADO;SP;9470;5758;
28963;Ramires Comercial Ltda.;HABILITADO;SP;3809;5758;
28964;Urias e Espinoza e Associados;HABILITADO;SP;5256;5758;
28965;Franco e Chaves S.A.;HABILITADO;MG;2736;5758;
28972;Dominato-Vila;HABILITADO;SP;5256;5758;
28973;Bonilha e D'ávila S.A.;HABILITADO;SP;4478;5758;
28974;Rangel e Associados;HABILITADO;SP;4478;5758;
28977;Leal e Ramos;HABILITADO;SP;5919;5758;
28978;das Dores-Mascarenhas;HABILITADO;SP;3809;5758;
28981;da Silva e Lovato e Associados;HABILITADO;SP;5256;5758;
28983;Galvão e Filhos;HABILITADO;RJ;3298;5758;
28984;Casanova Comercial Ltda.;HABILITADO;SP;5919;5758;
28987;Corona e Cordeiro e Filhos;HABILITADO;RJ;3809;5758;
28988;Abreu e Filhos;HABILITADO;PR;2736;5758;
28993;Paz Comercial Ltda.;HABILITADO;TO;5919;5758;
28997;Aragão e Zambrano e Associados;HABILITADO;PR;1107;5758;
28998;Leon Comercial Ltda.;HABILITADO;SP;4478;5758;
28999;Ferminiano e Aranda S.A.;HABILITADO;SC;7736;5758;
29002;Sepúlveda-Quintana;HABILITADO;RJ;1639;5758;
29006;Azevedo e Ferminiano;HABILITADO;PR;3809;5758;
29008;Ramos Ltda.;HABILITADO;PE;8211;5758;
29010;Paes-Fontes;HABILITADO;PR;4478;5758;
29011;Furtado e Solano;HABILITADO;SP;1107;5758;
29023;Velasques e Abreu e Associados;HABILITADO;SP;4478;5758;
29027;Escobar e Rico e Associados;HABILITADO;PA;5256;5758;
29038;Matos-Garcia;HABILITADO;PE;2319;5758;
29039;Medina e Meireles e Filhos;HABILITADO;PE;2736;5758;
29043;Rivera e Filhos;HABILITADO;SP;4478;5758;
29044;Cortês-Medina;HABILITADO;SP;5256;5758;
29049;Leon-Madeira;HABILITADO;SP;8211;5758;
29054;Maia-Bonilha;HABILITADO;SP;5919;5758;
29056;Pontes e Lovato;HABILITADO;RJ;5256;5758;
29057;Vieira e Vale;HABILITADO;SP;7230;5758;
29071;Urias Comercial Ltda.;HABILITADO;SP;3809;5758;
29076;das Neves Comercial Ltda.;HABILITADO;SP;4478;5758;
29080;Dominato e Rivera Ltda.;HABILITADO;SP;5256;5758;
29081;Maldonado e Franco;HABILITADO;SP;7736;5758;
29082;Jimenes e Cordeiro;HABILITADO;SP;5256;5758;
29083;Perez Comercial Ltda.;HABILITADO;SP;4478;5758;
29089;Correia-Valência;HABILITADO;RJ;1107;5758;
29109;Leon e Filhos;HABILITADO;SP;9122;5758;
29111;Godói Comercial Ltda.;HABILITADO;SP;7788;5758;
29119;Ávila e Associados;HABILITADO;SP;5587;5758;
29120;Brito e Uchoa;HABILITADO;PR;4474;5758;
29125;Lutero-Montenegro;HABILITADO;PR;4474;5758;
29126;Feliciano e Soares;HABILITADO;PR;5256;5758;
29135;Godói e Godói;HABILITADO;PR;7981;5758;
29137;Gusmão-Galvão;HABILITADO;PR;4478;5758;
29139;Sandoval Comercial Ltda.;HABILITADO;SP;1107;5758;
29140;Barreto Comercial Ltda.;HABILITADO;PR;5256;5758;
29141;Lutero e Romero S.A.;HABILITADO;MS;5256;5758;
29142;Cervantes e Carrara e Filhos;HABILITADO;RJ;8211;5758;
29166;Furtado e Medina e Associados;HABILITADO;PR;5256;5758;
29173;Delatorre S.A.;HABILITADO;PR;1107;5758;
29175;Zambrano e Sales S.A.;HABILITADO;PR;5919;5758;
29182;Corona e Bezerra S.A.;HABILITADO;PR;5256;5758;
29186;Vieira Comercial Ltda.;HABILITADO;PR;7981;5758;
29188;Estrada e Torres Ltda.;HABILITADO;PR;5256;5758;
29189;Romero-Saraiva;HABILITADO;RJ;2736;5758;
29193;Grego-Fernandes;HABILITADO;SP;1107;5758;
29194;Cortês e Colaço;HABILITADO;PR;5256;5758;
29195;Salgado Comercial Ltda.;HABILITADO;SP;7981;5758;
29196;Faro e Maia e Associados;HABILITADO;SP;2319;5758;
29209;Rivera e Zaragoça e Associados;HABILITADO;SP;5256;5758;
29222;Toledo e Azevedo;HABILITADO;SP;8007;5758;
29224;Salazar Ltda.;HABILITADO;PR;7981;5758;
29228;Dias e Filhos;HABILITADO;PR;8211;5758;
2923;Leon-Brito;HABILITADO;SP;2319;5758;
29236;Lutero-Espinoza;HABILITADO;AM;4478;5758;
2924;Montenegro Comercial Ltda.;HABILITADO;SC;4129;5758;
29241;Medina e Filhos;HABILITADO;PR;3298;5758;
29249;da Rosa e Filhos;HABILITADO;SP;2319;5758;
2925;Ramires-Rivera;HABILITADO;SP;5919;5758;
29251;Carmona S.A.;HABILITADO;SP;2736;5758;
29254;Rodrigues e Marin S.A.;HABILITADO;SP;5256;5758;
29256;Burgos e Urias Ltda.;HABILITADO;SP;5256;5758;
29262;Bittencourt-Zamana;HABILITADO;SP;5919;5758;
29270;de Aguiar e Associados;HABILITADO;PR;3809;5758;
29271;Espinoza S.A.;HABILITADO;SP;3809;5758;
29273;Sandoval e Santana;HABILITADO;SP;2319;5758;
29274;Salazar-Matos;HABILITADO;ES;8211;5758;
29277;da Cruz e Lira e Filhos;HABILITADO;RS;3809;5758;
29278;Zamana e Filhos;HABILITADO;SP;5919;5758;
29286;Vila e Bonilha;HABILITADO;SP;8211;5758;
29296;Montenegro Comercial Ltda.;HABILITADO;CE;2736;5758;
29297;Cortês Comercial Ltda.;HABILITADO;SP;9122;5758;
29302;de Oliveira e Ferminiano;HABILITADO;CE;5256;5758;
29305;Grego-Pontes;HABILITADO;SP;5919;5758;
29306;Lira Comercial Ltda.;HABILITADO;SC;5256;5758;
29316;Gomes e Associados;HABILITADO;PR;2324;5758;
29317;Ferreira e Pena;HABILITADO;SP;3298;5758;
